,University Name,Field,City,Region,Major,Lowest Score,Highest Score,Ranking,YEAR
714,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Biology,245.03616,343.20713,200000,2015
715,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Biomedical Engineering,368.9147,397.74502,50000,2015
716,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Chemistry,234.90238,297.9883,222000,2015
717,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Clasic Archaeology,279.24319,337.01065,11100,2015
718,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Computer Engineering,382.4371,396.31644,41600,2015
719,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Computer Teaching,299.12831,348.56488,208000,2015
720,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Dentistry,440.7591,498.11,15700,2015
721,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,English Language and Literature,406.41114,445.77668,8860,2015
722,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Finance,362.40119,396.48021,65300,2015
723,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,French Language and Literature,325.56949,357.84489,150000,2015
724,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Geography,378.72238,416.36107,68300,2015
725,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Guidance and Psychological Counseling,404.18108,433.33192,20200,2015
726,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Health Management,315.79662,355.11359,53000,2015
727,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,History,366.27659,418.87923,40400,2015
728,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Hittitology,304.27666,315.31244,48800,2015
729,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Hungarology,292.87314,365.05463,7390,2015
730,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,International Relations ,376.32614,399.34489,26100,2015
731,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Italian Language and Literature,346.29367,399.03172,7920,2015
732,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Japanese Language and Literature,406.91404,456.90656,258000,2015
733,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Journalism,365.83817,438.95909,33400,2015
734,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Korean Language and Literature,391.82649,438.65601,34100,2015
735,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Landscape Architecture,266.08517,345.66845,68100,2015
736,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Latin Language and Literature,286.85454,453.29945,313000,2015
737,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Law,442.87296,504.29868,4650,2015
738,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Linguistic,348.31405,436.66997,34600,2015
739,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Livestock,234.71547,309.55964,223000,2015
740,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Math,274.01322,361.40376,147000,2015
741,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Medicine,488.93736,542.95533,41500,2015
742,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Midwifery,293.85035,336.52935,122000,2015
743,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Modern Greek Language and Literature,275.32945,494.37277,15900,2015
744,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Modern Turkish Dialect and Literature,344.1941,386.18446,38300,2015
745,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Nursing,351.28992,419.98407,66200,2015
746,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Nutrition and Dietetics,411.07519,427.76397,94500,2015
747,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Persian Language and Literature,323.33457,406.87681,140000,2015
748,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Pharmacy,416.62187,427.88501,26200,2015
749,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Philosophy,318.74887,357.88827,20000,2015
750,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Physics,230.55767,309.56568,233000,2015
751,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Political Science and Public Administration,394.69746,435.97036,52800,2015
752,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Pre-school Teaching,369.3578,425.954,90300,2015
753,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Psychology,417.15442,428.73818,12900,2015
754,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Public Relations and Promotion,363.03949,409.68837,36000,2015
755,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Radio Television and Cinema,382.64339,427.94487,21000,2015
756,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Russian Language and Literature,384.84178,422.70206,12800,2015
757,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Sinology,379.11598,442.25056,14400,2015
758,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Social Science Teaching,365.20473,399.06574,34000,2015
759,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Social Service,379.89527,394.74454,116000,2015
760,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Sociology,359.02054,398.86728,66500,2015
761,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Spanish Language and Literature,394.26686,458.53036,17700,2015
762,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Statistics,256.23283,347.47007,178000,2015
763,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Teaching,352.60167,393.90339,68200,2015
764,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Theology,369.57487,432.33467,76300,2015
765,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Turkish Language and Literature,379.41895,443.43815,28600,2015
766,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Veterinary,331.14859,406.18844,3050,2015
767,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Water Product Engineering,219.80722,299.36825,252000,2015
768,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Agricultural Economy,215.67778,269.5008,232000,2016
769,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Agricultural Machinery and Technologies Engineering,298.8469,381.7198,255000,2016
770,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,American Culture and Literature,416.80938,460.88453,8930,2016
771,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Anthropology,309.67425,409.16266,252000,2016
772,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Arabic Language and Literature,379.83543,494.79614,21600,2016
773,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Astronomy and Space Science  ,266.53477,380.13405,276000,2016
774,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Biology,229.34877,298.30707,239000,2016
775,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Biomedical Engineering,398.25963,429.82577,50100,2016
776,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Chemistry,270.14752,315.60214,243000,2016
777,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Clasic Archaeology,302.15445,387.22014,13100,2016
778,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Computer Engineering,404.04955,434.18663,46500,2016
779,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Dentistry,438.3154,446.73897,16200,2016
780,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Electrical and Electronics Engineering,428.45373,447.13574,32500,2016
781,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,English Language and Literature,424.73056,456.73294,10700,2016
782,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Finance,398.02716,425.63863,51700,2016
783,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,French Language and Literature,341.70576,403.9416,168000,2016
784,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Geography,390.45662,425.7131,86700,2016
785,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Guidance and Psychological Counseling,379.49911,405.17729,26600,2016
786,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Health Management,331.96654,392.68838,146000,2016
787,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,History,265.28795,323.59221,40100,2016
788,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Hittitology,317.59692,366.63144,55300,2016
789,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Hungarology,298.19733,463.10381,7890,2016
790,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,International Relations ,416.9109,438.4716,35900,2016
791,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Italian Language and Literature,350.09316,460.84358,9590,2016
792,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Japanese Language and Literature,423.40449,514.85517,278000,2016
793,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Journalism,398.80265,469.86084,33800,2016
794,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Korean Language and Literature,408.6808,455.08586,34800,2016
795,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Landscape Architecture,263.93611,327.74593,191000,2016
796,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Latin Language and Literature,303.08996,423.06766,348000,2016
797,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Law,469.38865,535.26245,4900,2016
798,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Linguistic,358.92421,435.87883,40400,2016
799,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Livestock,233.48544,268.18801,248000,2016
800,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Math,286.78307,402.89392,162000,2016
801,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Medicine,506.91201,525.88447,2750,2016
802,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Midwifery,296.8652,370.65858,141000,2016
803,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Modern Greek Language and Literature,279.10005,346.10862,17900,2016
804,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Modern Turkish Dialect and Literature,356.1021,388.88073,43400,2016
805,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Nursing,353.14409,435.51215,82900,2016
806,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Nutrition and Dietetics,421.95321,434.6447,35700,2016
807,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Persian Language and Literature,333.64972,449.95698,149000,2016
808,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Pharmacy,325.01663,408.29142,27100,2016
809,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Philosophy,346.72055,387.28256,21100,2016
810,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Physics,237.83414,313.28306,263000,2016
811,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Political Science and Public Administration,433.69065,459.35701,21500,2016
812,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Pre-school Teaching,380.12767,417.11174,146000,2016
813,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Psychology,361.82697,431.11363,16200,2016
814,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Public Relations and Promotion,389.0679,440.16856,43000,2016
815,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Radio Television and Cinema,416.75657,468.29345,20400,2016
816,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Russian Language and Literature,403.14161,432.97783,18400,2016
817,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Sinology,391.89563,469.38351,14600,2016
818,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Social Science Teaching,239.58706,303.68825,36400,2016
819,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Social Service,404.33788,423.0544,49600,2016
820,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Sociology,402.07106,452.46452,75400,2016
821,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Spanish Language and Literature,405.39731,478.03031,21800,2016
822,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Statistics,270.14752,315.60214,223000,2016
823,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Teaching,229.60439,381.32815,76200,2016
824,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Theology,386.63367,475.61776,124000,2016
825,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Theology,417.04192,481.74854,60000,2016
826,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Turkish Language and Literature,461.0543,471.47906,31000,2016
827,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Veterinary,360.26091,424.74646,77000,2016
828,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Water Product Engineering,227.52874,321.27615,267000,2016
829,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Agricultural Economy,277.76005,357.81716,223000,2017
830,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Agricultural Machinery and Technologies Engineering,239.02502,281.84029,255000,2017
831,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,American Culture and Literature,423.06879,455.8726,8160,2017
832,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Anthropology,282.32536,372.04274,275000,2017
833,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Arabic Language and Literature,367.03151,468.61079,25600,2017
834,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Astronomy and Space Science  ,228.00739,320.13723,281000,2017
835,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Biology,248.78826,331.25429,241000,2017
836,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Biomedical Engineering,380.42353,427.60561,59300,2017
837,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Chemistry,250.96658,285.71782,235000,2017
838,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Clasic Archaeology,271.33264,298.60174,15200,2017
839,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Computer Engineering,398.4643,413.27813,46400,2017
840,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Dentistry,453.48355,464.36533,17500,2017
841,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Electrical and Electronics Engineering,415.39088,432.55689,35800,2017
842,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,English Language and Literature,428.17727,458.21942,11600,2017
843,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Finance,365.06685,409.20518,65000,2017
844,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,French Language and Literature,360.81791,458.11569,211000,2017
845,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Geography,373.94501,426.26344,124000,2017
846,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Guidance and Psychological Counseling,408.9397,420.84723,30100,2017
847,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Health Management,305.76821,378.55194,155000,2017
848,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,History,383.08221,476.89586,57200,2017
849,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Hittitology,305.14328,366.55741,62600,2017
850,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Hungarology,282.82208,366.16871,7350,2017
851,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,International Relations ,401.70252,423.9727,36700,2017
852,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Italian Language and Literature,347.68491,431.47236,11600,2017
853,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Japanese Language and Literature,410.37447,473.09718,314000,2017
854,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Journalism,394.92732,430.74438,43300,2017
855,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Korean Language and Literature,397.26052,454.59019,43900,2017
856,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Landscape Architecture,258.69995,315.64553,210000,2017
857,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Latin Language and Literature,287.27342,484.67676,404000,2017
858,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Law,458.62584,520.1268,5420,2017
859,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Linguistic,360.28329,485.44263,56600,2017
860,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Livestock,236.95403,290.47783,270000,2017
861,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Math,286.68475,387.16013,161000,2017
862,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Medicine,501.05088,522.8137,3000,2017
863,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Midwifery,298.37191,358.40826,150000,2017
864,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Modern Greek Language and Literature,273.78812,460.61265,19700,2017
865,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Modern Turkish Dialect and Literature,341.70953,458.4759,49300,2017
866,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Nursing,351.65281,432.15635,87400,2017
867,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Nutrition and Dietetics,407.49736,423.05233,43200,2017
868,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Persian Language and Literature,296.95173,424.96817,159000,2017
869,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Pharmacy,433.38376,447.03479,27700,2017
870,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Philosophy,324.67077,395.33419,19600,2017
871,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Physics,242.29597,347.35242,256000,2017
872,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Political Science and Public Administration,414.45475,446.40032,25600,2017
873,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Pre-school Teaching,405.89858,425.00355,23200,2017
874,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Psychology,427.64388,453.43605,16800,2017
875,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Public Relations and Promotion,369.58402,408.52725,75700,2017
876,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Radio Television and Cinema,400.50722,467.42016,37400,2017
877,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Russian Language and Literature,386.59979,441.11719,18600,2017
878,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Sinology,395.42196,469.34237,15700,2017
879,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Social Science Teaching,358.54602,402.80622,76700,2017
880,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Social Service,378.25003,403.25314,63600,2017
881,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Sociology,362.61824,387.50367,86600,2017
882,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Spanish Language and Literature,400.84137,474.70762,24200,2017
883,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Statistics,243.30786,333.89458,243000,2017
884,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Teaching,360.50734,383.41398,77200,2017
885,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Theology,392.6529,492.11093,34300,2017
886,ANKARA UNIVERSITY,SOZ,ANKARA,Central Anatolia Region,Turkish Language and Literature,381.61931,463.84531,59100,2017
887,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Veterinary,372.98753,428.19467,68700,2017
888,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Water Product Engineering,227.77962,290.96461,293000,2017
889,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Agricultural Economy,263.90404,310.74487,353366,2018
890,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Agricultural Machinery and Technologies Engineering,236.40091,296.89373,355182,2018
891,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,American Culture and Literature,412.62093,443.55203,9398,2018
892,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Anthropology,246.87736,343.40321,473698,2018
893,ANKARA UNIVERSITY,DIL,ANKARA,Central Anatolia Region,Arabic Language and Literature,330.61983,465.4177,28249,2018
894,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Astronomy and Space Science  ,244.40727,388.05318,315823,2018
895,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Biology,237.80959,305.18176,347626,2018
896,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Biomedical Engineering,371.04354,417.91492,73209,2018
897,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Chemistry,242.42439,293.65568,325139,2018
898,ANKARA UNIVERSITY,EA,ANKARA,Central Anatolia Region,Clasic Archaeology,236.96906,401.69071,561673,2018
899,ANKARA UNIVERSITY,SAY,ANKARA,Central Anatolia Region,Computer Engineering,414.76109,457.15976,43018,2018
